state_name,state_code,county_name,county_code,year,value
PENNSYLVANIA,42,CLARION,31,2010,1195000
KANSAS,20,COWLEY,35,2017,1852000
IOWA,19,GUTHRIE,77,2006,17037000
KANSAS,20,KIOWA,97,2010,5184000
IOWA,19,POWESHIEK,157,2017,31855000
ILLINOIS,17,PIKE,149,2005,22659800
INDIANA,18,STEUBEN,151,2014,6660000
OHIO,39,RICHLAND,139,2017,4800000
ILLINOIS,17,DE WITT,39,2015,22127000
NEBRASKA,31,PERKINS,135,2018,34934000
KENTUCKY,21,WEBSTER,233,2010,5064000
INDIANA,18,JAY,75,2016,12300000
IOWA,19,VAN BUREN,177,2000,5796000
VIRGINIA,51,ACCOMACK,1,2007,3894000
NEBRASKA,31,CUSTER,41,2002,22903800
GEORGIA,13,EARLY,99,2008,1592000
IOWA,19,VAN BUREN,177,2002,5400000
IOWA,19,WINNESHIEK,191,2015,29388000
OHIO,39,TRUMBULL,155,2008,2370000
IOWA,19,AUDUBON,9,2019,23370000
WISCONSIN,55,GREEN LAKE,47,2015,7799000
MICHIGAN,26,EATON,45,2011,8110000
TENNESSEE,47,LAWRENCE,99,2002,1423000
TEXAS,48,MATAGORDA,321,2017,3349000
INDIANA,18,WHITE,181,2007,28418900
OHIO,39,STARK,151,2002,1753200
DELAWARE,10,NEW CASTLE,3,2008,1720000
PENNSYLVANIA,42,COLUMBIA,37,2015,2775000
KANSAS,20,KINGMAN,95,2004,1167000
MINNESOTA,27,KANDIYOHI,67,2012,32023000
MICHIGAN,26,BERRIEN,21,2007,6550000
MINNESOTA,27,GRANT,51,2013,21150000
ILLINOIS,17,OGLE,141,2016,49691000
PENNSYLVANIA,42,SNYDER,109,2011,1655000
KENTUCKY,21,HICKMAN,105,2005,6056400
MISSOURI,29,STE GENEVIEVE,186,2016,1823000
IOWA,19,LUCAS,117,2002,3100000
NORTH CAROLINA,37,PASQUOTANK,139,2000,2536000
NEW YORK,36,STEUBEN,101,2018,4085000
IOWA,19,ADAMS,3,2003,7270000
WEST VIRGINIA,54,JEFFERSON,37,2009,1245000
OHIO,39,HANCOCK,63,2006,10860100
NEBRASKA,31,OTOE,131,2018,21744000
NEBRASKA,31,HARLAN,83,2006,10611800
INDIANA,18,WARRICK,173,2014,6630000
SOUTH CAROLINA,45,CLARENDON,27,2005,4523000
WISCONSIN,55,ADAMS,1,2012,2430000
PENNSYLVANIA,42,JUNIATA,67,2000,1884000
IOWA,19,DALLAS,49,2016,29259000
INDIANA,18,POSEY,129,2012,7350000
MARYLAND,24,SOMERSET,39,2014,3070000
TENNESSEE,47,LINCOLN,103,2014,2950000
IOWA,19,CASS,29,2013,21523000
WISCONSIN,55,LA CROSSE,63,2012,3660000
SOUTH DAKOTA,46,MINNEHAHA,99,2000,20984000
INDIANA,18,STARKE,149,2009,8370000
CALIFORNIA,6,SACRAMENTO,67,2006,2220000
ILLINOIS,17,JACKSON,77,2016,4127000
VIRGINIA,51,SUFFOLK CITY,800,2001,1068000
MICHIGAN,26,ST CLAIR,147,2014,4740000
MINNESOTA,27,LYON,83,2016,37477000
ILLINOIS,17,LA SALLE,99,2005,42895400
PENNSYLVANIA,42,BERKS,11,2007,6550000
WISCONSIN,55,GRANT,43,2008,22450000
IOWA,19,BLACK HAWK,13,2016,31388000
NEBRASKA,31,COLFAX,37,2010,17181000
WISCONSIN,55,SAUK,111,2002,9439000
INDIANA,18,PORTER,127,2018,10200000
IOWA,19,WARREN,181,2018,9767000
CALIFORNIA,6,SUTTER,101,2007,2040000
MICHIGAN,26,LIVINGSTON,93,2008,2350000
INDIANA,18,POSEY,129,2009,14080000
ARKANSAS,5,CLAY,21,2019,6580000
IOWA,19,WARREN,181,2017,10678000
ILLINOIS,17,ST CLAIR,163,2015,13265000
MINNESOTA,27,CHIPPEWA,23,2014,24227000
MINNESOTA,27,WINONA,169,2018,14724000
PENNSYLVANIA,42,NORTHAMPTON,95,2008,3285000
MISSOURI,29,MACON,121,2001,2457000
WISCONSIN,55,PEPIN,91,2009,3780000
MARYLAND,24,FREDERICK,21,2001,2117000
IOWA,19,DAVIS,51,2010,3400000
GEORGIA,13,SEMINOLE,253,2008,2138000
NEBRASKA,31,BANNER,7,2011,1707000
INDIANA,18,DAVIESS,27,2019,12800000
SOUTH DAKOTA,46,BUFFALO,17,2007,1623000
IOWA,19,BLACK HAWK,13,2010,24540000
NEW YORK,36,YATES,123,2019,1150000
NEBRASKA,31,DEUEL,49,2008,2463600
KANSAS,20,TREGO,195,2010,1472000
IOWA,19,POTTAWATTAMIE,155,2016,52808000
SOUTH CAROLINA,45,FLORENCE,41,2005,1617800
ILLINOIS,17,JEFFERSON,81,2010,7221000
ILLINOIS,17,ST CLAIR,163,2003,11730600
INDIANA,18,PERRY,123,2009,1400000
KANSAS,20,FINNEY,55,2011,13265000
GEORGIA,13,WASHINGTON,303,2013,1065000
NORTH CAROLINA,37,CURRITUCK,53,2016,1773000
PENNSYLVANIA,42,SNYDER,109,2015,2135000
TEXAS,48,MCLENNAN,309,2013,4042000
WISCONSIN,55,DUNN,33,2017,13829000
MICHIGAN,26,BERRIEN,21,2006,6430000
MICHIGAN,26,INGHAM,65,2014,9060000
OHIO,39,SENECA,147,2015,14750000
MISSOURI,29,CLARK,45,2009,7702000
MISSOURI,29,AUDRAIN,7,2002,6547000
GEORGIA,13,CALHOUN,37,2018,1843000
INDIANA,18,HANCOCK,59,2003,10879600
MISSOURI,29,HARRISON,81,2004,6620000
LOUISIANA,22,NATCHITOCHES,69,2015,1375000
CALIFORNIA,6,YOLO,113,2011,2253000
NEBRASKA,31,CASS,25,2016,23133000
PENNSYLVANIA,42,HUNTINGDON,61,2006,2189000
SOUTH DAKOTA,46,LYMAN,85,2016,4498000
TENNESSEE,47,CROCKETT,33,2008,1810000
IOWA,19,HUMBOLDT,91,2001,17831000
TEXAS,48,HILL,217,2004,4320000
WISCONSIN,55,OUTAGAMIE,87,2015,9508000
ILLINOIS,17,ROCK ISLAND,161,2001,9135200
IOWA,19,WARREN,181,2012,7072000
IOWA,19,IOWA,95,2003,18750000
PENNSYLVANIA,42,ERIE,49,2012,2575000
MINNESOTA,27,KANDIYOHI,67,2016,31617000
IOWA,19,CALHOUN,25,2012,24674000
OHIO,39,MARION,101,2005,9202000
IOWA,19,BREMER,17,2000,16431000
WISCONSIN,55,VERNON,123,2003,4886000
TENNESSEE,47,LAWRENCE,99,2011,2822000
KANSAS,20,STAFFORD,185,2004,7823000
TENNESSEE,47,HENDERSON,77,2017,1255000
NEBRASKA,31,KNOX,107,2005,14979100
IOWA,19,TAMA,171,2009,31453000
SOUTH CAROLINA,45,DILLON,33,2013,2809000
MICHIGAN,26,OCEANA,127,2013,2020000
MISSOURI,29,MISSISSIPPI,133,2009,9371000
IOWA,19,ALLAMAKEE,5,2009,13200000
IOWA,19,BLACK HAWK,13,2015,27661000
LOUISIANA,22,TENSAS,107,2004,5800000
COLORADO,8,SEDGWICK,115,2012,6077000
INDIANA,18,TIPPECANOE,157,2010,18352000
SOUTH DAKOTA,46,UNION,127,2009,23187000
IDAHO,16,OWYHEE,73,2007,2500000
PENNSYLVANIA,42,LYCOMING,81,2012,2690000
MISSOURI,29,BARTON,11,2007,4689000
MISSOURI,29,BUCHANAN,21,2010,5840000
OHIO,39,TRUMBULL,155,2017,3250000
INDIANA,18,LA PORTE,91,2002,12164900
VIRGINIA,51,KING AND QUEEN,97,2019,1974000
NEW YORK,36,SENECA,99,2017,2819000
KENTUCKY,21,MUHLENBERG,177,2005,1773100
NORTH CAROLINA,37,CRAVEN,49,2012,2000000
MISSISSIPPI,28,ALCORN,3,2019,1075000
WISCONSIN,55,CRAWFORD,23,2002,3686000
IOWA,19,PLYMOUTH,149,2008,41400000
MINNESOTA,27,LINCOLN,81,2008,13770000
NEBRASKA,31,CHASE,29,2014,28840000
IOWA,19,HENRY,87,2002,13200000
ILLINOIS,17,WILL,197,2008,17399100
KENTUCKY,21,BALLARD,7,2000,3699200
NEBRASKA,31,WHEELER,183,2011,7281000
KANSAS,20,CLOUD,29,2016,5068000
ILLINOIS,17,MOULTRIE,139,2004,16861800
OHIO,39,HANCOCK,63,2016,11600000
ARKANSAS,5,MISSISSIPPI,93,2008,2697000
ILLINOIS,17,KENDALL,93,2008,15752000
KANSAS,20,LYON,111,2018,1662300
ILLINOIS,17,UNION,181,2007,2404800
ARKANSAS,5,CRAIGHEAD,31,2016,6695000
TEXAS,48,MEDINA,325,2008,2932000
IOWA,19,APPANOOSE,7,2006,4163000
IOWA,19,BENTON,11,2001,27428000
ILLINOIS,17,GALLATIN,59,2000,15298500
PENNSYLVANIA,42,ERIE,49,2013,2775000
ILLINOIS,17,ADAMS,1,2016,31453000
NEBRASKA,31,DAWSON,47,2008,35367000
ILLINOIS,17,EDWARDS,47,2016,5623000
IOWA,19,WAPELLO,179,2015,8952000
NEBRASKA,31,SHERMAN,163,2008,12796300
PENNSYLVANIA,42,CHESTER,29,2001,3905400
SOUTH DAKOTA,46,YANKTON,135,2012,3912000
NEW YORK,36,CLINTON,19,2012,1840000
MICHIGAN,26,LENAWEE,91,2007,15100000
KENTUCKY,21,CRITTENDEN,55,2018,3219000
OHIO,39,SANDUSKY,143,2002,6193200
NEBRASKA,31,CEDAR,27,2008,25752000
DELAWARE,10,KENT,1,2016,9145000
IOWA,19,MARSHALL,127,2013,24953000
IOWA,19,WOODBURY,193,2014,38346000
NEBRASKA,31,HARLAN,83,2001,10336500
WISCONSIN,55,LAFAYETTE,65,2009,18290000
NORTH CAROLINA,37,BEAUFORT,13,2008,3480000
NEW YORK,36,WAYNE,117,2009,3337800
PENNSYLVANIA,42,MERCER,85,2013,5100000
ARKANSAS,5,LONOKE,85,2018,7080000
WISCONSIN,55,SHEBOYGAN,117,2015,4021000
ILLINOIS,17,ROCK ISLAND,161,2006,10593000
NEBRASKA,31,CHEYENNE,33,2014,6035000
NEW YORK,36,HERKIMER,43,2015,1143000
NEW YORK,36,COLUMBIA,21,2008,1378000
NORTH CAROLINA,37,STANLY,167,2016,1527000
NEBRASKA,31,JEFFERSON,95,2015,18402000
WISCONSIN,55,MONROE,81,2014,6035000
GEORGIA,13,TERRELL,273,2000,1278000
MINNESOTA,27,COTTONWOOD,33,2017,36528000
WISCONSIN,55,CHIPPEWA,17,2008,9450000
KANSAS,20,JEFFERSON,87,2009,6300000
IOWA,19,FRANKLIN,69,2010,33260000
NEW YORK,36,OTSEGO,77,2004,1026400
IOWA,19,SAC,161,2015,33410000
NEBRASKA,31,LANCASTER,109,2001,13601600
WISCONSIN,55,ADAMS,1,2014,3504000
TEXAS,48,MOORE,341,2004,13317000
MICHIGAN,26,LENAWEE,91,2010,14150000
NEBRASKA,31,GOSPER,73,2001,9873500
INDIANA,18,ALLEN,3,2001,12064100
NORTH DAKOTA,38,RAMSEY,71,2017,7800000
NORTH DAKOTA,38,TRAILL,97,2006,11347000
MISSOURI,29,MONITEAU,135,2007,1712000
VIRGINIA,51,CHESAPEAKE CITY,550,2011,1109000
OHIO,39,MARION,101,2016,9900000
NORTH DAKOTA,38,SHERIDAN,83,2016,2619000
KANSAS,20,MIAMI,121,2006,1406000
MARYLAND,24,BALTIMORE,5,2012,3000000
MISSOURI,29,LINCOLN,113,2004,6193000
MINNESOTA,27,CHISAGO,25,2009,3415000
MICHIGAN,26,BARRY,15,2006,4780000
GEORGIA,13,TERRELL,273,2014,2278000
IOWA,19,MILLS,129,2001,12429000
OHIO,39,BROWN,15,2017,3000000
OHIO,39,VAN WERT,161,2015,7300000
KANSAS,20,ALLEN,1,2014,4736000
WISCONSIN,55,ADAMS,1,2010,4055000
INDIANA,18,TIPPECANOE,157,2017,17400000
KENTUCKY,21,SHELBY,211,2013,4102000
ARKANSAS,5,CLAY,21,2008,5678000
OHIO,39,WARREN,165,2013,4413000
MISSISSIPPI,28,HINDS,49,2002,1353000
IOWA,19,WASHINGTON,183,2004,20740000
ALABAMA,1,BALDWIN,3,2013,1420000
INDIANA,18,BLACKFORD,9,2017,4750000
MISSISSIPPI,28,MONROE,95,2010,1463000
TEXAS,48,HANSFORD,195,2000,7951000
TEXAS,48,COLLIN,85,2012,1745000
ILLINOIS,17,RICHLAND,159,2007,9922000
TEXAS,48,BEE,25,2019,1310000
ILLINOIS,17,CLARK,23,2009,13446000
IOWA,19,DELAWARE,55,2004,29930000
ILLINOIS,17,LAWRENCE,101,2000,10653600
IOWA,19,BENTON,11,2008,33600000
NEBRASKA,31,OTOE,131,2006,14504900
NEBRASKA,31,GARDEN,69,2002,2071000
MISSISSIPPI,28,COAHOMA,27,2017,4130000
SOUTH DAKOTA,46,BENNETT,7,2011,1783000
TEXAS,48,WILSON,493,2007,1042000
MISSOURI,29,LEWIS,111,2015,7001000
OHIO,39,WILLIAMS,171,2004,7323800
NEBRASKA,31,KEITH,101,2004,13577300
NEBRASKA,31,HAYES,85,2010,11894000
OHIO,39,MUSKINGUM,119,2005,1997700
SOUTH DAKOTA,46,JERAULD,73,2001,3042000
IDAHO,16,ELMORE,39,2007,1090000
MINNESOTA,27,LAC QUI PARLE,73,2016,34130000
INDIANA,18,VERMILLION,165,2004,5491700
ILLINOIS,17,CUMBERLAND,35,2008,11050000
ILLINOIS,17,LOGAN,107,2002,27555300
MINNESOTA,27,STEELE,147,2004,17761900
ILLINOIS,17,WARREN,187,2001,22493900
NEBRASKA,31,RED WILLOW,145,2003,5032300
TENNESSEE,47,MONTGOMERY,125,2018,2486000
MISSOURI,29,CARROLL,33,2000,10928000
KANSAS,20,CLAY,27,2005,2856000
IOWA,19,LEE,111,2006,10402000
SOUTH DAKOTA,46,DAY,37,2013,17536000
WISCONSIN,55,WASHBURN,129,2015,1379000
KANSAS,20,SHERMAN,181,2010,21149000
NEW YORK,36,CHAUTAUQUA,13,2002,1042900
INDIANA,18,BENTON,7,2010,21400000
MINNESOTA,27,LE SUEUR,79,2003,13746000
ALABAMA,1,LIMESTONE,83,2007,2240000
NORTH DAKOTA,38,WELLS,103,2015,7870000
MISSOURI,29,JACKSON,95,2004,2704000
NEBRASKA,31,THURSTON,173,2012,7455000
KANSAS,20,GOVE,63,2013,4179000
MICHIGAN,26,MUSKEGON,121,2008,1540000
WISCONSIN,55,ROCK,105,2016,29800000
INDIANA,18,JEFFERSON,77,2017,2550000
MISSOURI,29,LIVINGSTON,117,2008,3223000
ILLINOIS,17,EDWARDS,47,2018,6675000
KANSAS,20,RICE,159,2005,3045000
WISCONSIN,55,PIERCE,93,2018,14681000
KENTUCKY,21,PULASKI,199,2016,1988000
MINNESOTA,27,FILLMORE,45,2017,34099000
COLORADO,8,PROWERS,99,2008,3480000
NEBRASKA,31,DOUGLAS,55,2007,4458100
MINNESOTA,27,ISANTI,59,2011,3880000
PENNSYLVANIA,42,MERCER,85,2019,3670000
KANSAS,20,OSAGE,139,2013,3700000
ILLINOIS,17,MORGAN,137,2012,17366000
MICHIGAN,26,SHIAWASSEE,155,2013,8550000
SOUTH DAKOTA,46,TRIPP,123,2016,8030000
MINNESOTA,27,POPE,121,2012,20287000
NEBRASKA,31,CUMING,39,2004,24973600
INDIANA,18,RANDOLPH,135,2015,13900000
INDIANA,18,WAYNE,177,2003,8996500
NEBRASKA,31,FRANKLIN,61,2014,13646000
NORTH CAROLINA,37,PITT,147,2007,2913000
NEBRASKA,31,YORK,185,2003,34972800
IOWA,19,CASS,29,2002,16200000
OHIO,39,WYANDOT,175,2019,7100000
MARYLAND,24,KENT,29,2009,6500000
IOWA,19,MARION,125,2008,11600000
MICHIGAN,26,JACKSON,75,2014,8480000
OHIO,39,MIAMI,109,2017,12800000
PENNSYLVANIA,42,JEFFERSON,65,2018,1180000
OHIO,39,MERCER,107,2013,16945000
NEW YORK,36,GENESEE,37,2003,2978700
PENNSYLVANIA,42,ERIE,49,2010,2536000
OHIO,39,AUGLAIZE,11,2004,10279400
INDIANA,18,GREENE,55,2017,7650000
NEBRASKA,31,ANTELOPE,3,2018,41746000
TEXAS,48,JACKSON,239,2011,3115200
IOWA,19,OSCEOLA,143,2010,21780000
OHIO,39,SCIOTO,145,2000,1090200
TEXAS,48,DALLAM,111,2014,25058000
OHIO,39,DELAWARE,41,2001,5644200
MISSOURI,29,RANDOLPH,175,2000,2016000
IOWA,19,HUMBOLDT,91,2012,20813000
MICHIGAN,26,JACKSON,75,2009,6000000
TEXAS,48,MCLENNAN,309,2004,5570000
INDIANA,18,DELAWARE,35,2000,10445400
MISSISSIPPI,28,ISSAQUENA,55,2015,2358000
VIRGINIA,51,NORTHUMBERLAND,133,2013,1964000
ILLINOIS,17,JASPER,79,2007,16380000
KANSAS,20,WASHINGTON,201,2006,2777100
WISCONSIN,55,ROCK,105,2003,19632000
OHIO,39,VAN WERT,161,2002,6542300
INDIANA,18,WHITE,181,2012,18200000
ILLINOIS,17,SCHUYLER,169,2005,9517500
NEW JERSEY,34,SALEM,33,2000,1930000
KANSAS,20,SHAWNEE,177,2003,2644000
NEBRASKA,31,GREELEY,77,2016,13332000
LOUISIANA,22,CONCORDIA,29,2018,1845000
PENNSYLVANIA,42,FRANKLIN,55,2004,5725000
GEORGIA,13,BAKER,7,2014,1714000
INDIANA,18,WASHINGTON,175,2012,2787000
KANSAS,20,JEFFERSON,87,2015,6060000
OHIO,39,VAN WERT,161,2003,10594300
IOWA,19,UNION,175,2010,5830000
NORTH CAROLINA,37,JONES,103,2004,1135000
WISCONSIN,55,IOWA,49,2012,5550000
KENTUCKY,21,HICKMAN,105,2017,7164000
NEBRASKA,31,DAKOTA,43,2009,11726000
NORTH CAROLINA,37,HYDE,95,2008,3600000
ILLINOIS,17,MERCER,131,2008,27878400
SOUTH DAKOTA,46,EDMUNDS,45,2013,17440000
IOWA,19,POWESHIEK,157,2000,17699000
ILLINOIS,17,JO DAVIESS,85,2003,11656000
NORTH CAROLINA,37,HYDE,95,2002,3330000
MINNESOTA,27,MEEKER,93,2015,20946000
VIRGINIA,51,SUFFOLK CITY,800,2013,1300000
INDIANA,18,BENTON,7,2005,20779900
MISSISSIPPI,28,HOLMES,51,2010,3433000
NEW YORK,36,CATTARAUGUS,9,2013,1785000
KANSAS,20,EDWARDS,47,2008,10144000
MINNESOTA,27,LAC QUI PARLE,73,2014,29601000
NEW YORK,36,CLINTON,19,2017,1820000
ILLINOIS,17,ROCK ISLAND,161,2015,12998000
MICHIGAN,26,ST CLAIR,147,2010,4180000
NEBRASKA,31,FILLMORE,59,2003,27121600
MICHIGAN,26,GRATIOT,57,2009,13100000
MICHIGAN,26,SANILAC,151,2003,8250000
MINNESOTA,27,MORRISON,97,2005,8122000
IOWA,19,LINN,113,2014,26531000
ILLINOIS,17,MARION,121,2011,9559000
TEXAS,48,GRAY,179,2000,1060000
IOWA,19,CHICKASAW,37,2001,16173000
MISSOURI,29,PIKE,163,2015,5115000
OHIO,39,CLERMONT,25,2011,2460000
INDIANA,18,UNION,161,2005,5530000
INDIANA,18,FULTON,49,2018,16100000
MISSOURI,29,BOONE,19,2008,2556000
WISCONSIN,55,MANITOWOC,71,2012,6460000
NEBRASKA,31,COLFAX,37,2012,11600000
VIRGINIA,51,HANOVER,85,2001,1386000
KANSAS,20,BROWN,13,2000,12017000
ILLINOIS,17,WAYNE,191,2012,4469000
ILLINOIS,17,GRUNDY,63,2017,21083000
OKLAHOMA,40,MUSKOGEE,101,2014,1221000
TEXAS,48,HALE,189,2006,1539000
SOUTH DAKOTA,46,BROOKINGS,11,2000,14384000
OHIO,39,COSHOCTON,31,2005,2756700
TEXAS,48,MILAM,331,2001,1927000
NORTH DAKOTA,38,RAMSEY,71,2003,2643000
KANSAS,20,BUTLER,15,2009,6800000
NEW MEXICO,35,UNION,59,2002,4653000
MINNESOTA,27,WINONA,169,2004,11487200
KANSAS,20,HAMILTON,75,2000,2366000
NORTH CAROLINA,37,IREDELL,97,2012,1559000
KANSAS,20,POTTAWATOMIE,149,2010,4258000
ILLINOIS,17,CARROLL,15,2002,22534800
IOWA,19,MONROE,135,2016,5058000
NEW YORK,36,ST LAWRENCE,89,2007,1039500
MICHIGAN,26,HURON,63,2005,14750000
MICHIGAN,26,NEWAYGO,123,2016,2080000
INDIANA,18,MONROE,105,2013,1150000
KANSAS,20,KEARNY,93,2003,5735000
NEW YORK,36,ONONDAGA,67,2006,3143500
TENNESSEE,47,WEAKLEY,183,2001,8510000
SOUTH DAKOTA,46,HANSON,61,2006,2982000
OHIO,39,DARKE,37,2002,7924000
MINNESOTA,27,MAHNOMEN,87,2017,6295000
KANSAS,20,HAMILTON,75,2014,1313100
WISCONSIN,55,GREEN LAKE,47,2011,7565000
SOUTH DAKOTA,46,BEADLE,5,2006,5485000
TEXAS,48,HIDALGO,215,2003,1072000
KENTUCKY,21,MCLEAN,149,2005,6387300
MISSISSIPPI,28,LEFLORE,83,2005,2057200
INDIANA,18,KNOX,83,2017,20500000
IDAHO,16,OWYHEE,73,2000,1140000
TENNESSEE,47,ROBERTSON,147,2012,2653000
MISSOURI,29,BUCHANAN,21,2005,5964000
KANSAS,20,HODGEMAN,83,2008,2084000
MICHIGAN,26,GRATIOT,57,2011,12520000
SOUTH DAKOTA,46,GREGORY,53,2011,6631000
OHIO,39,OTTAWA,123,2012,3928000
MISSOURI,29,CALDWELL,25,2011,2519000
KENTUCKY,21,CARLISLE,39,2004,3434200
MINNESOTA,27,WILKIN,167,2004,7708900
NEBRASKA,31,BOONE,11,2003,22377000
KANSAS,20,ALLEN,1,2015,4034800
NEBRASKA,31,DOUGLAS,55,2016,4996000
NEW YORK,36,STEUBEN,101,2002,1545600
INDIANA,18,WARREN,171,2005,14354200
MARYLAND,24,SOMERSET,39,2007,2070000
VIRGINIA,51,ROCKINGHAM,165,2011,1020000
TEXAS,48,ELLIS,139,2015,1213000
IOWA,19,KEOKUK,107,2008,17500000
INDIANA,18,KNOX,83,2013,20723000
MINNESOTA,27,MCLEOD,85,2001,12275900
INDIANA,18,BARTHOLOMEW,5,2012,5215000
NEBRASKA,31,YORK,185,2006,32480000
ILLINOIS,17,JOHNSON,87,2004,1193500
MARYLAND,24,CAROLINE,11,2016,5082000
MINNESOTA,27,WILKIN,167,2005,6801800
NORTH CAROLINA,37,HYDE,95,2017,5663000
ARKANSAS,5,CHICOT,17,2009,4716000
SOUTH DAKOTA,46,MOODY,101,2015,24445000
ILLINOIS,17,MCHENRY,111,2015,17003000
NORTH CAROLINA,37,WASHINGTON,187,2016,4400000
MINNESOTA,27,WADENA,159,2019,2927000
TEXAS,48,FANNIN,147,2012,1041200
KANSAS,20,GREELEY,71,2010,3504000
SOUTH DAKOTA,46,DEUEL,39,2001,6424000
MICHIGAN,26,NEWAYGO,123,2012,2892000
VIRGINIA,51,VIRGINIA BEACH CITY,810,2000,1125000
NEBRASKA,31,LOGAN,113,2017,3892000
SOUTH DAKOTA,46,SANBORN,111,2017,8873000
SOUTH DAKOTA,46,HUGHES,65,2004,1813000
TEXAS,48,HANSFORD,195,2010,13621000
NEBRASKA,31,ANTELOPE,3,2003,26951600
TEXAS,48,MEDINA,325,2011,1880800
IOWA,19,MAHASKA,123,2008,22800000
TENNESSEE,47,MONTGOMERY,125,2016,2810000
COLORADO,8,WELD,123,2005,9600000
MICHIGAN,26,GRATIOT,57,2018,11200000
NEBRASKA,31,JOHNSON,97,2007,5741600
MISSISSIPPI,28,HOLMES,51,2002,1898000
MICHIGAN,26,KALAMAZOO,77,2000,5440000
NEBRASKA,31,PAWNEE,133,2006,4182500
NORTH CAROLINA,37,SAMPSON,163,2019,3169000
TEXAS,48,JACKSON,239,2018,4960000
MISSOURI,29,MONTGOMERY,139,2011,3780000
NORTH CAROLINA,37,UNION,179,2001,3640000
KENTUCKY,21,TAYLOR,217,2016,1625000
DELAWARE,10,SUSSEX,5,2005,12619100
NEW YORK,36,RENSSELAER,83,2015,1422000
ILLINOIS,17,MORGAN,137,2013,26842000
PENNSYLVANIA,42,TIOGA,117,2013,1375000
WISCONSIN,55,BROWN,9,2009,3620000
KANSAS,20,EDWARDS,47,2013,12797000
IOWA,19,WASHINGTON,183,2015,22625000
ARKANSAS,5,DREW,43,2007,1886000
KENTUCKY,21,MEADE,163,2014,3098000
MISSOURI,29,LAFAYETTE,107,2001,11818000
MINNESOTA,27,MILLE LACS,95,2000,2101200
IOWA,19,CASS,29,2009,25174000
MISSISSIPPI,28,YAZOO,163,2004,6237000
KENTUCKY,21,CHRISTIAN,47,2008,9643000
WISCONSIN,55,CHIPPEWA,17,2006,5560000
INDIANA,18,HENDRICKS,63,2015,10300000
TENNESSEE,47,OBION,131,2004,9780000
MINNESOTA,27,STEARNS,145,2007,14496000
INDIANA,18,BLACKFORD,9,2008,3847000
ARKANSAS,5,CRAIGHEAD,31,2018,6480000
MARYLAND,24,CAROLINE,11,2005,3850600
PENNSYLVANIA,42,CENTRE,27,2019,4516000
LOUISIANA,22,RAPIDES,79,2014,1223000
ILLINOIS,17,GREENE,61,2001,17833100
INDIANA,18,ST. JOSEPH,141,2016,9700000
KENTUCKY,21,SIMPSON,213,2013,7620000
NEW YORK,36,JEFFERSON,45,2016,2020000
ARKANSAS,5,JEFFERSON,69,2002,1231000
INDIANA,18,LA PORTE,91,2013,19702000
OHIO,39,GREENE,57,2012,8945000
KANSAS,20,PAWNEE,145,2004,3967000
KENTUCKY,21,LIVINGSTON,139,2017,1646000
NORTH DAKOTA,38,TRAILL,97,2014,10418000
SOUTH DAKOTA,46,KINGSBURY,77,2017,23090000
KANSAS,20,STEVENS,189,2003,16033000
OHIO,39,SANDUSKY,143,2009,10500000
KENTUCKY,21,SHELBY,211,2019,2828000
OHIO,39,DEFIANCE,39,2003,7453200
NEBRASKA,31,PAWNEE,133,2019,7946000
COLORADO,8,OTERO,89,2007,1772000
SOUTH DAKOTA,46,UNION,127,2015,23033000
KANSAS,20,DOUGLAS,45,2007,3043000
NORTH CAROLINA,37,GREENE,79,2007,2150000
TEXAS,48,JIM WELLS,249,2007,1077000
KENTUCKY,21,LARUE,123,2004,2130000
OHIO,39,HIGHLAND,71,2015,7500000
KANSAS,20,STEVENS,189,2010,20896000
ILLINOIS,17,KENDALL,93,2000,12180000
INDIANA,18,WASHINGTON,175,2014,8570000
NORTH DAKOTA,38,DICKEY,21,2001,7782700
KENTUCKY,21,LARUE,123,2008,1581000
ALABAMA,1,DE KALB,49,2001,1637000
ILLINOIS,17,MACON,115,2005,28910000
LOUISIANA,22,NATCHITOCHES,69,2019,2050000
ILLINOIS,17,STEPHENSON,177,2009,28717500
TENNESSEE,47,LAUDERDALE,97,2013,3645000
IOWA,19,SCOTT,163,2010,16780000
KENTUCKY,21,MASON,161,2014,1351000
MISSISSIPPI,28,TALLAHATCHIE,135,2000,1485000
NEBRASKA,31,BOYD,15,2001,2132100
IOWA,19,OSCEOLA,143,2017,26223000
NEBRASKA,31,ADAMS,1,2006,26701200
TENNESSEE,47,LAWRENCE,99,2017,4720000
MICHIGAN,26,OCEANA,127,2016,1800000
MISSISSIPPI,28,ISSAQUENA,55,2012,4472000
COLORADO,8,CHEYENNE,17,2006,3040000
SOUTH DAKOTA,46,ROBERTS,109,2004,14009000
MINNESOTA,27,WINONA,169,2008,9340000
INDIANA,18,LAWRENCE,93,2018,3400000
CALIFORNIA,6,YOLO,113,2000,5100000
IOWA,19,SCOTT,163,2016,22567000
MISSOURI,29,DAVIESS,61,2005,2886000
MINNESOTA,27,FREEBORN,47,2003,28627200
NORTH CAROLINA,37,JONES,103,2006,1085000
MISSOURI,29,LINN,115,2011,3258000
NEW JERSEY,34,HUNTERDON,19,2013,1144000
IOWA,19,ALLAMAKEE,5,2014,14120000
NORTH CAROLINA,37,DUPLIN,61,2010,3404000
MICHIGAN,26,CLINTON,37,2012,9611000
INDIANA,18,LAWRENCE,93,2012,1014000
